district,divisional_secretariat,gn_division
Mannar,"Mannar Town","Mannar Town"
Mannar,"Mannar Town",Olaithoduwai
Mannar,"Mannar Town",Puthukudiyiruppu
Mannar,"Mannar Town","Erukkalampiddy West"
Mannar,"Mannar Town","Erukkalampiddy North"
Mannar,"Mannar Town","Erukkalampiddy East"
Mannar,"Mannar Town","Erukkalampiddy South"
Mannar,"Mannar Town","Erukkalampiddy Centre"
Mannar,"Mannar Town","Pallimunai East"
Mannar,"Mannar Town","Moor Street"
Mannar,"Mannar Town","Emil Nagar"
Mannar,"Mannar Town","Thaarapuram East"
Mannar,"Mannar Town","Tharapuram Wast"
Mannar,"Mannar Town",Thoddaveli
Mannar,"Mannar Town",Thalvupaadu
Mannar,"Mannar Town",Pattithoddam
Mannar,"Mannar Town",Eluthur
Mannar,"Mannar Town","South Bar"
Mannar,"Mannar Town",Savatkaddu
Mannar,"Mannar Town",Sinnakadai
Mannar,"Mannar Town","Uppukkulam North"
Mannar,"Mannar Town","Pallimunnai West"
Mannar,"Mannar Town","Uppukklam South"
Mannar,"Mannar Town",Periyakadai
Mannar,"Mannar Town",Pettah
Mannar,"Mannar Town","Panakaddukottu West"
Mannar,"Mannar Town","Panankaddukottu East"
Mannar,"Mannar Town",Periyanavatkulam
Mannar,"Mannar Town",Thiruketheeswaram
Mannar,"Mannar Town",Nagathalvu
Mannar,"Mannar Town",Neelasenai
Mannar,"Mannar Town",Mathoddam
Mannar,"Mannar Town",Kallikaddaikkadu
Mannar,"Mannar Town",Vannamoddai
Mannar,"Mannar Town",Uyilangalam
Mannar,"Mannar Town",Puthukkamam
Mannar,"Mannar Town",Uyitharasankulam
Mannar,"Mannar Town",Parappankandal
Mannar,"Manthai West",Thevanpiddy
Mannar,"Manthai West",Vellankulam
Mannar,"Manthai West","Pali Aru"
Mannar,"Manthai West",Anthoniyarpuram
Mannar,"Manthai West",Illupaikadavai
Mannar,"Manthai West",Kalliyadi
Mannar,"Manthai West",Aththimoddai
Mannar,"Manthai West",Koorai
Mannar,"Manthai West","Periyamadhu East"
Mannar,"Manthai West","Periyamadhu West"
Mannar,"Manthai West",Kayanagar
Mannar,"Manthai West",Pallamadhu
Mannar,"Manthai West",Kovilkulam
Mannar,"Manthai West","Vidathaltheevu North"
Mannar,"Manthai West","Vidathaltheevu West"
Mannar,"Manthai West","Vidathaltheevu Central"
Mannar,"Manthai West","Vidathaltheevu East"
Mannar,"Manthai West",Pappamoddai
Mannar,"Manthai West","Parappukadanthan West"
Mannar,"Manthai West","Parappukadanthan East"
Mannar,"Manthai West",Kannady
Mannar,"Manthai West",Minukkan
Mannar,"Manthai West",Maligaithidal
Mannar,"Manthai West",Veddayarmurippu
Mannar,"Manthai West",Adampan
Mannar,"Manthai West",Nedunkandal
Mannar,"Manthai West","Karunkandal Vannakulam"
Mannar,"Manthai West",Alkaddiveli
Mannar,"Manthai West",Andankulam
Mannar,"Manthai West",Karunkandal
Mannar,"Manthai West",Sornapuri
Mannar,"Manthai West",Palikuli
Mannar,"Manthai West",Kaththankulam
Mannar,"Manthai West",Vaddakandal
Mannar,"Manthai West",Palaiyadiputhukulam
Mannar,"Manthai West",Palaiperumalkaddu
Mannar,Madhu,Palampiddy
Mannar,Madhu,Keerisuddan
Mannar,Madhu,Parasankulam
Mannar,Madhu,Vilathikulam
Mannar,Madhu,"Kakkayankulam East"
Mannar,Madhu,Kalmadu
Mannar,Madhu,"Kakkayankulam West"
Mannar,Madhu,Iranai-Ilupaikulam
Mannar,Madhu,"Periya-Pandivirichchan East"
Mannar,Madhu,"Periya-Pandivirichchan West"
Mannar,Madhu,Madhu
Mannar,Madhu,Maluwarayarkaddayadampan
Mannar,Madhu,Poomalarnthan
Mannar,Madhu,Thekkam
Mannar,Madhu,Pannavedduvan
Mannar,Madhu,Periyamurippu
Mannar,Madhu,"Matha Kiramam"
Mannar,Nanattan,"Vankalai North"
Mannar,Nanattan,"Vankalai West"
Mannar,Nanattan,"Vankalai East"
Mannar,Nanattan,Thomaspuri
Mannar,Nanattan,Naruvilikkulam
Mannar,Nanattan,Vanchiyankulam
Mannar,Nanattan,Ilahadipiddy
Mannar,Nanattan,Ilanthamoddai
Mannar,Nanattan,Periyakkaddaikadu
Mannar,Nanattan,Aththikuli
Mannar,Nanattan,Kanchithalvu
Mannar,Nanattan,Chemmanteevu
Mannar,Nanattan,Murunkan
Mannar,Nanattan,"Cheddiyar Mahaankaddai Adamban"
Mannar,Nanattan,"Iraddai Kulam"
Mannar,Nanattan,Chundikkuli
Mannar,Nanattan,Puttirarkandan
Mannar,Nanattan,"Razool Puhuveli"
Mannar,Nanattan,Nannattan
Mannar,Nanattan,Umanagiri
Mannar,Nanattan,Achchankulam
Mannar,Nanattan,Maddaikadal
Mannar,Nanattan,Rasamadu
Mannar,Nanattan,Pallankoddai
Mannar,Nanattan,Valkaipattankandal
Mannar,Nanattan,Pontheevukandal
Mannar,Nanattan,"Kalimoddai Puliyankulam"
Mannar,Nanattan,Pariyarikandal
Mannar,Nanattan,Sirukandal
Mannar,Nanattan,Katkidanthakulam
Mannar,Nanattan,Issaimalaithalvu
Mannar,Musali,"Arippu West"
Mannar,Musali,"Arippu Wast"
Mannar,Musali,Methanveli
Mannar,Musali,Poonochchikulam
Mannar,Musali,Pandaraveli
Mannar,Musali,"Sinnapullachchi Potkemi"
Mannar,Musali,"Periyapullachchi Potkemi"
Mannar,Musali,Veppankulam
Mannar,Musali,Maruthamadu
Mannar,Musali,Ahathimurippu
Mannar,Musali,Puthuveli
Mannar,Musali,Severiyarpuram
Mannar,Musali,Chilavathurai
Mannar,Musali,Kollankulam
Mannar,Musali,Kondachchi
Mannar,Musali,Kokkupadayan
Mannar,Musali,Palaikuli
Mannar,Musali,Karadikkuli
Mannar,Musali,Mullikkulam
Mannar,Musali,Marichchukkaddi
Vavuniya,"Vavuniya North",Unchalkaddy
Vavuniya,"Vavuniya North",Vedivaithakallu
Vavuniya,"Vavuniya North",Maruthoddai
Vavuniya,"Vavuniya North",Paddikudiyiruppu
Vavuniya,"Vavuniya North",Katkulam
Vavuniya,"Vavuniya North","Nedunkerny South"
Vavuniya,"Vavuniya North","Nedunkerny North"
Vavuniya,"Vavuniya North",Olumadu
Vavuniya,"Vavuniya North",Mamadu
Vavuniya,"Vavuniya North",Kulavisuddan
Vavuniya,"Vavuniya North",Marailuppai
Vavuniya,"Vavuniya North",Paranthan
Vavuniya,"Vavuniya North","Anandar Pulliyankulam"
Vavuniya,"Vavuniya North",Sinnadampan
Vavuniya,"Vavuniya North",Nainamadu
Vavuniya,"Vavuniya North","Puliyankulam South"
Vavuniya,"Vavuniya North","Puliyankulam North"
Vavuniya,"Vavuniya North","Kanagarayankulam South"
Vavuniya,"Vavuniya North","Kanagarayankulam North"
Vavuniya,"Vavuniya North",Mannakulam
Vavuniya,"Vavuniya South","Periya Ulukkulama"
Vavuniya,"Vavuniya South",Poomaduwa
Vavuniya,"Vavuniya South",Rankethgama
Vavuniya,"Vavuniya South",Maradanmaduwa
Vavuniya,"Vavuniya South","Pavakkulam South Bank, Track 07"
Vavuniya,"Vavuniya South",Awaranthulawa
Vavuniya,"Vavuniya South","Acres  20,40,60"
Vavuniya,"Vavuniya South","Acres 400"
Vavuniya,"Vavuniya South",Madukanda
Vavuniya,"Vavuniya South",Eramperiyakulama
Vavuniya,"Vavuniya South",Alagalla
Vavuniya,"Vavuniya South",Avusathapitiya
Vavuniya,"Vavuniya South",Kalukunnammaduwa
Vavuniya,"Vavuniya South",Nedunkulam
Vavuniya,"Vavuniya South",Mahamylankulama
Vavuniya,"Vavuniya South",Mamaduwa
Vavuniya,"Vavuniya South",Mahakachchikodiya
Vavuniya,"Vavuniya South",Pudubulankulama
Vavuniya,"Vavuniya South",Pirappanmaduwa
Vavuniya,"Vavuniya South",Agbopura
Vavuniya,"Vavuniya Town",Palamoddai
Vavuniya,"Vavuniya Town",Maruthamadhu
Vavuniya,"Vavuniya Town",Panrikkeithakulam
Vavuniya,"Vavuniya Town",Arumuhathanputhukulam
Vavuniya,"Vavuniya Town",Semamadhu
Vavuniya,"Vavuniya Town",Maligai
Vavuniya,"Vavuniya Town",Mahilankulam
Vavuniya,"Vavuniya Town",Maruthankulam
Vavuniya,"Vavuniya Town",Ilamaruthankulam
Vavuniya,"Vavuniya Town",Kallikulam
Vavuniya,"Vavuniya Town",Nochchimoddai
Vavuniya,"Vavuniya Town",Paranaddakal
Vavuniya,"Vavuniya Town",Puthukkulam
Vavuniya,"Vavuniya Town",Marekkarampalai
Vavuniya,"Vavuniya Town",Thandikulam
Vavuniya,"Vavuniya Town",Maharambaikulam
Vavuniya,"Vavuniya Town",Katharsinnakulam
Vavuniya,"Vavuniya Town",Nelukkulam
Vavuniya,"Vavuniya Town","Pattanichchi puliyankulam"
Vavuniya,"Vavuniya Town","Vavuniya Town"
Vavuniya,"Vavuniya Town",Omanthai
Vavuniya,"Vavuniya Town",Salambaikkulam
Vavuniya,"Vavuniya Town",Sasthirikoolankulam
Vavuniya,"Vavuniya Town",Echchankulam
Vavuniya,"Vavuniya Town",Kalmadu
Vavuniya,"Vavuniya Town",Poovarasankulam
Vavuniya,"Vavuniya Town",Sekkadipulavu
Vavuniya,"Vavuniya Town",Pampaimadu
Vavuniya,"Vavuniya Town",Rejendrankulam
Vavuniya,"Vavuniya Town",Koomankulam
Vavuniya,"Vavuniya Town",Kovilkulam
Vavuniya,"Vavuniya Town",Velikulam
Vavuniya,"Vavuniya Town",Moonrumurippu
Vavuniya,"Vavuniya Town",Kandapuram
Vavuniya,"Vavuniya Town",Thonikal
Vavuniya,"Vavuniya Town",Samalankulam
Vavuniya,"Vavuniya Town",Asikulam
Vavuniya,"Vavuniya Town",Rambaikulam
Vavuniya,"Vavuniya Town",Vairavapuliyankulam
Vavuniya,"Vavuniya Town",Pandarikkulam
Vavuniya,"Vavuniya Town","Vavuniya Town North"
Vavuniya,"Vavuniya Town",Velankulam
Vavuniya,Vengalacheddikulam,Andiyapuliyankulam
Vavuniya,Vengalacheddikulam,Periyathampanai
Vavuniya,Vengalacheddikulam,Periyakaddu
Vavuniya,Vengalacheddikulam,Kannaddy
Vavuniya,Vengalacheddikulam,Piramanalankulam
Vavuniya,Vengalacheddikulam,Sooduventhapulavu
Vavuniya,Vengalacheddikulam,Kurukkalputhukkulam
Vavuniya,Vengalacheddikulam,"Kanthasamy Nagar"
Vavuniya,Vengalacheddikulam,"Unit 5. & 6 Pavatkulam"
Vavuniya,Vengalacheddikulam,"Unit 4. Pavatkulam"
Vavuniya,Vengalacheddikulam,"Unit 2. Pavatkulam"
Vavuniya,Vengalacheddikulam,Muthaliyarkulam
Vavuniya,Vengalacheddikulam,Sinnasippikulam
Vavuniya,Vengalacheddikulam,Neriyakulam
Vavuniya,Vengalacheddikulam,Periyapuliyalankulam
Vavuniya,Vengalacheddikulam,Cheddikulam
Vavuniya,Vengalacheddikulam,Mugaththankulam
Vavuniya,Vengalacheddikulam,"Unit 9. & 10 Pavatkulam"
Vavuniya,Vengalacheddikulam,Kiristhavakulam
Vavuniya,Vengalacheddikulam,Kangankulam
Mullaitivu,Thunukkai,Alankulam
Mullaitivu,Thunukkai,Amaiththipuram
Mullaitivu,Thunukkai,Ambalaperumalkulam
Mullaitivu,Thunukkai,Aninchiyankulam
Mullaitivu,Thunukkai,Barathinagar
Mullaitivu,Thunukkai,Iyankankulam
Mullaitivu,Thunukkai,Kalvilan
Mullaitivu,Thunukkai,Koddaikaddiyakulam
Mullaitivu,Thunukkai,Mallavi
Mullaitivu,Thunukkai,Palayamurikandy
Mullaitivu,Thunukkai,Pugalenthinagar
Mullaitivu,Thunukkai,Puththuvedduvan
Mullaitivu,Thunukkai,Thenniyankulam
Mullaitivu,Thunukkai,Therankandal
Mullaitivu,Thunukkai,Thirunagar
Mullaitivu,Thunukkai,Thunukkai
Mullaitivu,Thunukkai,Uyilankulam
Mullaitivu,Thunukkai,"Yogapuram Centre"
Mullaitivu,Thunukkai,"Yogapuram East"
Mullaitivu,Thunukkai,"Yogapuram West"
Mullaitivu,"Manthai East","Ampal Puram"
Mullaitivu,"Manthai East","Karum Pulliyan"
Mullaitivu,"Manthai East",Kollavilankulam
Mullaitivu,"Manthai East",Moonrumurippu
Mullaitivu,"Manthai East",Naddankandal
Mullaitivu,"Manthai East",Oddaruththakulam
Mullaitivu,"Manthai East",Palinagar
Mullaitivu,"Manthai East",Pandiyankulam
Mullaitivu,"Manthai East","Ponnagar / Kuttymulai"
Mullaitivu,"Manthai East","Poovarasan Kulam"
Mullaitivu,"Manthai East",Selvapuram
Mullaitivu,"Manthai East",Siraddikulam
Mullaitivu,"Manthai East",Sivapuram
Mullaitivu,"Manthai East",Vannivilankulam
Mullaitivu,"Manthai East",Vinayagapuram
Mullaitivu,Puthukudiyiruppu,Anandapuram
Mullaitivu,Puthukudiyiruppu,Iranaippalai
Mullaitivu,Puthukudiyiruppu,Kombavil
Mullaitivu,Puthukudiyiruppu,Mallikaithivu
Mullaitivu,Puthukudiyiruppu,Manikkapuram
Mullaitivu,Puthukudiyiruppu,"Manna Kandal"
Mullaitivu,Puthukudiyiruppu,Manthuvil
Mullaitivu,Puthukudiyiruppu,"Puthukudiyiruppu East"
Mullaitivu,Puthukudiyiruppu,"Puthukudiyiruppu West"
Mullaitivu,Puthukudiyiruppu,Sivanagar
Mullaitivu,Puthukudiyiruppu,Suthanthirapuram
Mullaitivu,Puthukudiyiruppu,Theravil
Mullaitivu,Puthukudiyiruppu,Thevipuram
Mullaitivu,Puthukudiyiruppu,"Udaiyarkaddu North"
Mullaitivu,Puthukudiyiruppu,"Udaiyarkaddu South"
Mullaitivu,Puthukudiyiruppu,Vallipuram
Mullaitivu,Puthukudiyiruppu,Valluvarpuram
Mullaitivu,Puthukudiyiruppu,"Visuvamadu East"
Mullaitivu,Puthukudiyiruppu,"Visuvamadu West"
Mullaitivu,Oddusuddan,Ampakamam
Mullaitivu,Oddusuddan,Ganeshapuram
Mullaitivu,Oddusuddan,Indupuram
Mullaitivu,Oddusuddan,Kanagarathinapuram
Mullaitivu,Oddusuddan,Karuvelankandal
Mullaitivu,Oddusuddan,Katchilaimadu
Mullaitivu,Oddusuddan,Kathaliyarsamlankulam
Mullaitivu,Oddusuddan,koolamurippu
Mullaitivu,Oddusuddan,Manavalanpaddamurippu
Mullaitivu,Oddusuddan,Mankulum
Mullaitivu,Oddusuddan,Muthaiyankaddukulum
Mullaitivu,Oddusuddan,Muthuvinayagarpuram
Mullaitivu,Oddusuddan,Oddusuddan
Mullaitivu,Oddusuddan,Olumadu
Mullaitivu,Oddusuddan,Othiyamalai
Mullaitivu,Oddusuddan,Palampasi
Mullaitivu,Oddusuddan,Pandaravanni
Mullaitivu,Oddusuddan,Panikkankulum
Mullaitivu,Oddusuddan,Peraru
Mullaitivu,Oddusuddan,Periyaithimadu
Mullaitivu,Oddusuddan,Periyakulam
Mullaitivu,Oddusuddan,Puliyankulam
Mullaitivu,Oddusuddan,Thachchadampan
Mullaitivu,Oddusuddan,Thanduvan
Mullaitivu,Oddusuddan,Thaddayarmalai
Mullaitivu,Oddusuddan,Thirumurikandy
Mullaitivu,Oddusuddan,Viththiytapuram
Mullaitivu,Meritimepattu,"Alampil North"
Mullaitivu,Meritimepattu,"Alampil South"
Mullaitivu,Meritimepattu,"Ampalavan Pokkanai"
Mullaitivu,Meritimepattu,Chemmalai
Mullaitivu,Meritimepattu,"Chemmalai East"
Mullaitivu,Meritimepattu,Chilawattai
Mullaitivu,Meritimepattu,"Chilawattai South"
Mullaitivu,Meritimepattu,Keekkirapuram
Mullaitivu,Meritimepattu,"Kallappadu North"
Mullaitivu,Meritimepattu,"Kallappadu South"
Mullaitivu,Meritimepattu,"Kanukerny East"
Mullaitivu,Meritimepattu,"Kanukerny West"
Mullaitivu,Meritimepattu,Karunaddukerny
Mullaitivu,Meritimepattu,Keppapulavu
Mullaitivu,Meritimepattu,Kokkilai_East
Mullaitivu,Meritimepattu,"Kokkilai West"
Mullaitivu,Meritimepattu,"Kokuthoduvai Center"
Mullaitivu,Meritimepattu,"Kokuthoduvai North"
Mullaitivu,Meritimepattu,"Kokku Thoduvei South"
Mullaitivu,Meritimepattu,"Kovil Kudiyiruppu"
Mullaitivu,Meritimepattu,Kumarapuram
Mullaitivu,Meritimepattu,"Kumulamunai Centre"
Mullaitivu,Meritimepattu,"Kumulamunai East"
Mullaitivu,Meritimepattu,"Kumulamunai West"
Mullaitivu,Meritimepattu,Mamoolai
Mullaitivu,Meritimepattu,Manalkudiyiruppu
Mullaitivu,Meritimepattu,"Mathavalasingan Kulam"
Mullaitivu,Meritimepattu,"Mullaitivu South"
Mullaitivu,Meritimepattu,"Mullaitivu Town"
Mullaitivu,Meritimepattu,"Mullivaikkal East"
Mullaitivu,Meritimepattu,"Mullivaikkal West"
Mullaitivu,Meritimepattu,"Mulliyawalai Centre"
Mullaitivu,Meritimepattu,"Mulliyawalai East"
Mullaitivu,Meritimepattu,"Mulliyawalai North"
Mullaitivu,Meritimepattu,"Mulliyawalai South"
Mullaitivu,Meritimepattu,"Mulliyawalai West"
Mullaitivu,Meritimepattu,"Neeravippiddy East"
Mullaitivu,Meritimepattu,"Neeravippiddy West"
Mullaitivu,Meritimepattu,Putharikuda
Mullaitivu,Meritimepattu,Selvapuram
Mullaitivu,Meritimepattu,Thannimurippu
Mullaitivu,Meritimepattu,"Thanneerudru East"
Mullaitivu,Meritimepattu,"Thanneerudru West"
Mullaitivu,Meritimepattu,Uppumaveli
Mullaitivu,Meritimepattu,Vannankulam
Mullaitivu,Meritimepattu,Vattappalai
Mullativu,Welioya,Gajabapura
Mullativu,Welioya,Kalayanapura
Mullativu,Welioya,Ehetugaswewa
Mullativu,Welioya,Kiriebbanwewa
Mullativu,Welioya,Janakapura
Mullativu,Welioya,Nawagajabapura
Mullativu,Welioya,"Nikawewa - Left"
Mullativu,Welioya,"Ethawetuna Wewa"
Mullativu,Welioya,"Nikawewa South"
Kilinochchi,Pachchilaipalli,Allipallai
Kilinochchi,Pachchilaipalli,Arasarkerni
Kilinochchi,Pachchilaipalli,Ittavil
Kilinochchi,Pachchilaipalli,Iyakkachchi
Kilinochchi,Pachchilaipalli,Kachcharveli
Kilinochchi,Pachchilaipalli,Kilaly
Kilinochchi,Pachchilaipalli,Kovilvayal
Kilinochchi,Pachchilaipalli,Masar
Kilinochchi,Pachchilaipalli,Muhamalai
Kilinochchi,Pachchilaipalli,Muhavil
Kilinochchi,Pachchilaipalli,Mullaiyadi
Kilinochchi,Pachchilaipalli,"Pallai Town"
Kilinochchi,Pachchilaipalli,Pulopallai
Kilinochchi,Pachchilaipalli,"Pulopallai West"
Kilinochchi,Pachchilaipalli,Soranpattu
Kilinochchi,Pachchilaipalli,Thampakamam
Kilinochchi,Pachchilaipalli,Tharmakerny
Kilinochchi,Pachchilaipalli,Vempodukerny
Kilinochchi,Kandawalai,"Elephant pass"
Kilinochchi,Kandawalai,Kalmadunagar
Kilinochchi,Kandawalai,Kandawalai
Kilinochchi,Kandawalai,Korakkankaddu
Kilinochchi,Kandawalai,Kumarapuram
Kilinochchi,Kandawalai,Murasmoddai
Kilinochchi,Kandawalai,"Paranthan Town"
Kilinochchi,Kandawalai,"Periya kulam"
Kilinochchi,Kandawalai,Piramanthalaru
Kilinochchi,Kandawalai,Puliyampokkanai
Kilinochchi,Kandawalai,"Puthiya punnai neeravi"
Kilinochchi,Kandawalai,Thadduvankoddy
Kilinochchi,Kandawalai,"Tharmapuram East"
Kilinochchi,Kandawalai,"Tharmapuram west"
Kilinochchi,Kandawalai,Umaiyalpuram
Kilinochchi,Kandawalai,Uriyan
Kilinochchi,Karachchi,"Akkarayan Kulam"
Kilinochchi,Karachchi,"Ambal kulam"
Kilinochchi,Karachchi,"Ampal Nagar"
Kilinochchi,Karachchi,"Aanaivilunthan Kulam"
Kilinochchi,Karachchi,Anandapuram
Kilinochchi,Karachchi,"Civic Centre"
Kilinochchi,Karachchi,Jeyanthinagar
Kilinochchi,Karachchi,"Kanagambigai Kulam"
Kilinochchi,Karachchi,Kanagapuram
Kilinochchi,Karachchi,Kaneshapuram
Kilinochchi,Karachchi,Kannagaipuram
Kilinochchi,Karachchi,"Kilinochchi Town"
Kilinochchi,Karachchi,Konavil
Kilinochchi,Karachchi,Krishnapuram
Kilinochchi,Karachchi,Malayalapuram
Kilinochchi,Karachchi,Maruthanagar
Kilinochchi,Karachchi,Mawadyamman
Kilinochchi,Karachchi,Mayavanoor
Kilinochchi,Karachchi,Pannakandy
Kilinochchi,Karachchi,Barathypuram
Kilinochchi,Karachchi,"Periya Parandhan"
Kilinochchi,Karachchi,Ponnagar
Kilinochchi,Karachchi,Puthumurippu
Kilinochchi,Karachchi,Ramanathapuram
Kilinochchi,Karachchi,Rathinapuram
Kilinochchi,Karachchi,Selvanagar
Kilinochchi,Karachchi,"Sivan Nagar"
Kilinochchi,Karachchi,"Skantha Puram"
Kilinochchi,Karachchi,"Thirunagar North"
Kilinochchi,Karachchi,"Thirunagar South"
Kilinochchi,Karachchi,Thiruvaiaru
Kilinochchi,Karachchi,"Thiruvaiaru West"
Kilinochchi,Karachchi,Thondamannagar
Kilinochchi,Karachchi,"Uriththirapuram East"
Kilinochchi,Karachchi,"Urithirapuram North"
Kilinochchi,Karachchi,"Uruththirapuram West"
Kilinochchi,Karachchi,"Uthayanagar East"
Kilinochchi,Karachchi,"Uthaya Nagar West"
Kilinochchi,Karachchi,Uttupulam
Kilinochchi,Karachchi,Vaddakachchi
Kilinochchi,Karachchi,Vannerikulam
Kilinochchi,Karachchi,"Vivekanandha Nagar"
Kilinochchi,Poonakary,Alankerni
Kilinochchi,Poonakary,Cheddiakurichchi
Kilinochchi,Poonakary,Gnanimadam
Kilinochchi,Poonakary,Iranativu
Kilinochchi,Poonakary,"Jayapuram North"
Kilinochchi,Poonakary,"Jayapuram South"
Kilinochchi,Poonakary,Kariyalainagapaduvan
Kilinochchi,Poonakary,Kiranchi
Kilinochchi,Poonakary,Kollakuruchchi
Kilinochchi,Poonakary,Kowtharimunai
Kilinochchi,Poonakary,"Madduvilnadu East"
Kilinochchi,Poonakary,"Madduvilnadu West"
Kilinochchi,Poonakary,Mulankavil
Kilinochchi,Poonakary,Nachchakkudai
Kilinochchi,Poonakary,Nallur
Kilinochchi,Poonakary,Pallavarayankaddu
Kilinochchi,Poonakary,Pallikuda
Kilinochchi,Poonakary,Paramankirai
Kilinochchi,Poonakary,Ponnaveli
Batticaloa,"Koralai Pattu North (Vaharai)",Kathiraveli
Batticaloa,"Koralai Pattu North (Vaharai)",Ammanthanaaveli
Batticaloa,"Koralai Pattu North (Vaharai)",Puchchakkerni
Batticaloa,"Koralai Pattu North (Vaharai)",Palchenai
Batticaloa,"Koralai Pattu North (Vaharai)","Vakarai North"
Batticaloa,"Koralai Pattu North (Vaharai)",Ooriyankattu
Batticaloa,"Koralai Pattu North (Vaharai)",Kaddumurivu
Batticaloa,"Koralai Pattu North (Vaharai)","Vakarai Central"
Batticaloa,"Koralai Pattu North (Vaharai)",Panichchankerni
Batticaloa,"Koralai Pattu North (Vaharai)",Mathurankernikulam
Batticaloa,"Koralai Pattu North (Vaharai)","Punanai East"
Batticaloa,"Koralai Pattu North (Vaharai)",Kirimichai
Batticaloa,"Koralai Pattu North (Vaharai)","Mankerny Central"
Batticaloa,"Koralai Pattu North (Vaharai)","Mankerny South"
Batticaloa,"Koralai Pattu North (Vaharai)",Kayankerny
Batticaloa,"Koralai Pattu North (Vaharai)",Vattavan
Batticaloa,"Koralai Pattu Central","Punanai East "
Batticaloa,"Koralai Pattu Central",Thiyavattavan
Batticaloa,"Koralai Pattu Central","Valaichchenai 5 Muslim"
Batticaloa,"Koralai Pattu Central","Valaichchenai 4 Muslim"
Batticaloa,"Koralai Pattu Central","Valaichchenai 5 Muslim South"
Batticaloa,"Koralai Pattu Central","Brynthuraichenai North"
Batticaloa,"Koralai Pattu Central","Brynthuraichenai South"
Batticaloa,"Koralai Pattu Central",Mavadichenai
Batticaloa,"Koralai Pattu Central","Chemman Odai"
Batticaloa,"Koralaipattu West (Oddamavadi)","Paper Town"
Batticaloa,"Koralaipattu West (Oddamavadi)","Oddamavadi  01 North"
Batticaloa,"Koralaipattu West (Oddamavadi)","Oddamavadi  01 South"
Batticaloa,"Koralaipattu West (Oddamavadi)","Oddamavadi  02"
Batticaloa,"Koralaipattu West (Oddamavadi)","Oddamavadi  03"
Batticaloa,"Koralaipattu West (Oddamavadi)","Meeravodai Muslim West"
Batticaloa,"Koralaipattu West (Oddamavadi)","Meeravodai Muslim  East"
Batticaloa,"Koralaipattu West (Oddamavadi)",Mancholai
Batticaloa,"Koralai Pattu(Valachchenai)",Nasivanthivu
Batticaloa,"Koralai Pattu(Valachchenai)","Valachchenai Tamil"
Batticaloa,"Koralai Pattu(Valachchenai)",Puthukudiyiruppu
Batticaloa,"Koralai Pattu(Valachchenai)",Peththalai
Batticaloa,"Koralai Pattu(Valachchenai)",Kalkuda
Batticaloa,"Koralai Pattu(Valachchenai)",Kalmadu
Batticaloa,"Koralai Pattu(Valachchenai)",Kannagipuram
Batticaloa,"Koralai Pattu(Valachchenai)",Kumburumulai
Batticaloa,"Koralai Pattu(Valachchenai)",Sungankerny
Batticaloa,"Koralai Pattu(Valachchenai)",Kinnayadi
Batticaloa,"Koralai Pattu(Valachchenai)",Karuwakerni
Batticaloa,"Koralai Pattu(Valachchenai)","Meeravodai Tamil"
Batticaloa,"Koralai Pattu South (Kiran)","Punanai West"
Batticaloa,"Koralai Pattu South (Kiran)",Vahaneri
Batticaloa,"Koralai Pattu South (Kiran)",Muruthanai
Batticaloa,"Koralai Pattu South (Kiran)",Uthuchchenai
Batticaloa,"Koralai Pattu South (Kiran)",Kallichchai
Batticaloa,"Koralai Pattu South (Kiran)",Vadamunai
Batticaloa,"Koralai Pattu South (Kiran)",Kudumpimalai
Batticaloa,"Koralai Pattu South (Kiran)",Perillaveli
Batticaloa,"Koralai Pattu South (Kiran)",Poolakadu
Batticaloa,"Koralai Pattu South (Kiran)","Kiran East"
Batticaloa,"Koralai Pattu South (Kiran)","Kiran West"
Batticaloa,"Koralai Pattu South (Kiran)",Korakallimadu
Batticaloa,"Koralai Pattu South (Kiran)",Santhiveli
Batticaloa,"Koralai Pattu South (Kiran)",Palaiyadithona
Batticaloa,"Koralai Pattu South (Kiran)",Thevapuram
Batticaloa,"Koralai Pattu South (Kiran)",Murakkottanchenai
Batticaloa,"Koralai Pattu South (Kiran)",Thihilivaddai
Batticaloa,"Koralai Pattu South (Kiran)",Koraveli
